"","url","social","title","postTags","time","text","views","comments","id"
"164","https://www.finextra.com/newsarticle/30802/nordea-to-deploy-ai-to-speed-up-customer-service",46,"Nordea to deploy AI to speed up customer service","RETAIL BANKING,START UPS,ARTIFICIAL INTELLIGENCE,CUSTOMER RELATIONSHIP MANAGEMENT AND KNOWLEDGE MANAGEMENT
",1499428800,"Nordea is to introduce artificial intelligence technology to analyse customer text queries and forward the correspondence to the right department. 
	The bank is rolling out the technology, developed by Estonian startup Feelingstream, across its Nordic operations after conducting pilot tests last year.The AI analyses and categorises messages sent by customers so that they can be forwarded automatically to the right person or unit in Nordea for further processing. The software can parse hundreds of messages per second, says the bank, speeding up response times and improving the customer experience.Nordea's collaboration with Feelingstream stems from the company's participation last year in the bank's fintech accelerator programme.Arto Kulha, a leader in the Nordea Accelerator, says: “It’s gratifying to see how the Accelerator hosted in 2015-2016 laid the groundwork for a good partnership with Feelingstream. The active and persistent efforts of the Nordea Digital Banking unit, in particular, have allowed us to offer real benefits to our customers from the Accelerator. Partnerships are vital for us to better serve our customers by offering them new, relevant and valuable solutions faster than we could develop them alone.""
",12241,0,164
"165","https://www.finextra.com/newsarticle/30735/nomura-asset-management-trials-ai-for-investment-decision-making",18,"Nomura Asset Management trials AI for investment decision making","WHOLESALE BANKING,ARTIFICIAL INTELLIGENCE,PORTFOLIO MANAGEMENT",1498478400,"Japan's Nomura Asset Management (NAM) has tapped artificial intelligence (AI) to quantitatively assess text from news websites and blogs, using the results to help portfolio managers make investment decisions. 
	Portfolio managers are having to take into account an ever-growing deluge of information from not only analyst reports, but also numerous news sources, industry blogs and social media, to make forecasts and determine the impact on stock prices. Working with Nomura Research Institute, NAM spent months on a proof-of-concept to see whether natural language processing utilising AI could increase the accuracy of portfolio managers’ investment decision-making. The firms used AI technology to analyse all the information a portfolio manager would consume and score them into two groups - either positive (indicating that company performance or corporate value is likely to rise) or negative (is unlikely to rise).First up, a natural language analysis on analyst reports was done to highlight the shifts of investment decisions; for example, a shift from neutral to overweight or from neutral to underweight. The language patterns for 'positive' and 'negative' were then identified and used as training data for AI. Finally, the AI calculated the similarities between the training data and the targeted materials, scoring whether each piece of information was 'positive' or 'negative'.NAM says that the PoC highlighted that analysis of analyst reports using AI enabled the quantitative assessment of information which portfolio managers usually see as qualitative. In addition, even text information from news websites and blogs could be quantitatively scored and used to boost the ability of portfolio managers to make investment decisions. The partners now plan to work with clients to create more PoCs and to explore cases where AI can help portfolio managers in their work.
",7607,0,165
"166","https://www.finextra.com/newsarticle/30236/capital-markets-jobs-on-the-line-as-banks-raise-ai-spend",55,"Capital markets jobs on the line as banks raise AI spend","WHOLESALE BANKING",1488888000,"Up to 230,000 employees in capital markets are set to be replaced by artificial intelligence agents over the next eight years, according to research by consultancy Opimas. 
	The consultancy estimates a 28% improvement in financial institutions’ cost-to-income ratio by 2025 as they automate routine processes currently performed by employees.In terms of job losses, the asset management industry will shrink most, with around 90,000 people being replaced by machines. The firm estimates that a third of the jobs lost to machines will be replaced by technology and data providers serving the industry’s new needs, creating close to 30,000 new jobs at technology and data providers. The uptick in spending on AI-related technologies - including robotic process automation, machine learning, and cognitive analytics - is already evident, with $1.5 billion expected to be allocated across the banking industry over the next year, rising 75% to $2.8 billion by 2021. Bank investment in the technology is likely to reinforce current power structures, believes Opimas, creating a formidable barrier to entry for new startups.""Since they need access to vast amounts of data to efficiently train an AI system, banks have a clear advantage over potential new entrants because they can leverage their huge internal data sets,"" says the report. ""Once financial firms revamp their business operations using AI technologies, they will raise the barriers to entry in their market so high that it will be nearly impossible for newcomers to compete.""
",19001,0,166
"167","https://www.finextra.com/newsarticle/29886/watson-data-scientist-talks-up-augmented-intelligence-for-financial-services",61,"Watson data scientist talks up 'augmented intelligence' for financial services","MOBILE & ONLINE,RETAIL BANKING,WHOLESALE BANKING,ARTIFICIAL INTELLIGENCE,WEALTH MANAGEMENT",1481198400,"True artificial intelligence may still be some years off but the financial services industry is already beginning to reap the benefits of augmented intelligence, says a data scientist working on IBM's Watson. 
	Speaking at Mobey Day in Toronto, IBM associate partner Pavel Abdur-Rahman moved to cool some of the hype surrounding AI, arguing that it is not going to be seen in a true sense until quantum computing takes off more than a decade down the line. However, the data scientist was keen to show off the capabilities of Big Blue's cognitive computing platform, Watson, and what this means for the financial services industry.Abdur-Rahman ran through seven ways in which Watson can help banks, ranging from the simple, such as a chatbot acting as a virtual assistant answering basic customer queries, to the ""quite complex"", including looking for patterns in unstructured data to find early signals of opportunities and risks for asset managers building portfolios.Watson caused a stir in 2011 when it beat two human competitors to claim the $1 million prize on the US quiz show Jeopardy. Since then several banks, including Standard Bank, USAA, DBS Bank, ANZ and Royal Bank of Canada have been attempting to take the platform out of the TV studio and into the real world, harnessing its power for a variety of tasks. One major area that IBM expects the technology to come into its own is compliance. In September the firm revealed plans to buy risk management and regulatory compliance consulting firm Promontory Capital and create a new subsidiary, Watson Financial Services, in which it will use artificial intelligence technology to keep pace with the rapidly changing financial reporting landscape. IBM says it will combine the expertise of Promontory's 600 staffers with Watson's cognitive computing abilities to directly address the massive operational effort and manual cost of escalating regulation and risk management requirements.Another area where Watson is seen as a potential gamechanger is wealth management. At Mobey Day, Abdur-Rahman suggested that augmented intelligence has the potential to make wealth management far more efficient but was at pains to note that human input and judgement will still be a vital component of any good service.He had little time for the dystopian view of intelligent robots putting dumb humans out of business, paraphrasing an academic who argues that we should use robots to make people's jobs less robotic by freeing them of repetitive tasks.Mobile wallet war storiesElsewhere at Mobey Day there were some warnings from history for the crowd of mobile money enthusiasts. Speaking on a panel of veterans, Kai Johnson, who worked on the failed US telco JV Softcard and Jeppe Dorff from the similar, and similarly failed, Suretap in Canada, made no secret of their exasperation.Johnson painted a picture of an organisation that failed to get merchants onboard or customers interested, and which suffered at the hands of its own owners, who undermined themselves from the inside by being unable to stop trying to compete with their partners. Noting that even the mighty Apple has so far failed to make a success of mobile payments, Johnson and Dorff were in agreement that while the technological problems may now have been addressed, the collaboration hurdles have not.Around the world, mobile network operators are abandoning their payments ambitions, a move that may prove smart if the comments of Scotiabank's Tom Pawelkiewicz are any indication. During a separate panel, Pawelkiewicz confirmed that for all the buzz, his bank couldn't claim to have won over a single new customer with its mobile wallet.However, providing some comfort to attendees was Kasper Sylvest from Danske Bank, which runs the incredibly successful MobilePay service in Denmark. As others looked on enviously, Sylvest rattled off the numbers: there are 5.5 million people in Denmark, of which four million could use MobilePay and 3.5 million do - for everything from P2P payments to instore transactions to buying virtual stamps for sending old-fashioned letters.The services is so successful that rival Nordea has finally bowed to the inevitable, giving up on its Swipp alternative - despite only recently buying another failed MNO-backed option to help it fight Danske - and hitching its wagon to MobilePay, an unambiguous mobile wallet success story.
",22745,0,167
"168","https://www.finextra.com/newsarticle/29567/banking-in-the-age-of-ai",94,"Banking in the age of AI","RETAIL BANKING,ARTIFICIAL INTELLIGENCE,MOBILE & ONLINE",1476100800,"Julia Krauwer, artificial intelligence expert at ABN Amro, discusses how advances in machine learning are increasingly being applied to an array of business-to-consumer interactions, including banking.  
	Like many people who were young in 1997, I had a Tamagotchi and it meant the world to me. Whenever it was hungry, I hurried to feed my digital pet. If it beeped about being lonely, I'd go give it attention. My parents thought it was a little silly to be that devoted to a toy, but in this day and age it's almost impossible to imagine life without interaction between man and machine. It’s a trend that’s here to stay.Today's virtual sidekicks have come a long way, compared to my substitute pet of twenty years ago. Siri stands at the ready to search the whole web for you and even makes the occasional pre-programmed quip. Alexa understands what you're saying and uses a connection with your bank to transfer money as requested. Even your car can be linked to your digital personal assistant by Amazon, allowing you to remotely lock your vehicle and showing you your fuel levels at any time. Then there's Penny, a mobile app with an avatar by the same name which can maintain a natural dialogue about your income and expenses. Nice little detail: Penny uses emoticons just like a real person.As basic or highly advanced as they come, digital assistants are being introduced to many areas of life. Most of them don't pick up on our emotional signals just yet. The MoodBox is an exception; it selects and plays music for you based on the emotion in your voice, and tops it off with sympathetic reactions. Amazon is developing an update for Alexa which will enable it to notice if you sound bothered, and adjust its answers accordingly. Not only are these tools becoming incrementally clever with each update and new generation, they're also turning more and more human in the process. Even artistic creativity doesn't seem to be a human-only trait anymore, now that the first computer-generated tunes, paintings, and novels are being released.We have not yet developed a computer that can simulate all cognitive, emotional, and creative abilities that humans possess. However, artificial intelligence is already seeing interesting applications in various areas of life. In the financial world, we divide them into two types of virtual assistants: those that help bank employees do their work more efficiently, and those that directly interact with clients.Smarter with each conversationWe've already implemented many features that fit into the latter category. A chatbot on the SwedBank website answers all visitor questions, and challenger bank Atom uses an app with a virtual agent who gets smarter with each conversation. And recently, during Startup Friday, we showcased a prototype of a new chatbot that tells you, after you answer a set of questions, what your maximum mortgage is. These assistants don't always have to come equipped with a face and a personality. Some digital assistants are simply smart apps, such as ABN AMRO's Grip which offers insight into your income and expenses.The bank employee, too, benefits from the help of digital assistants. Imagine a dashboard for the relationship manager with a one-page overview, listing clients that need advice and their related financial needs. Or a virtual robot that picks up the monotonous and time-consuming tasks. Another application is a fraud detection system that traces subtle changes in transaction patterns. Digital assistants can run risk analyses that eliminate gut feeling, and rely purely on advanced data analysis.No matter which way you look at it, Artificial Intelligence can help companies provide customers with even better service. Directly by means of chatbots and smart apps, or indirectly by empowering employees and freeing up their time and headspace. When it comes to services we've already automated, we provide our clients with a personal touch in virtual form. Other services, with human contact at their core, receive a boost in the amount of time and personal attention we give the client.Human contact and personal attention - I'm proud of how we handle it. Just like how I used to share my day-to-day worries with my girlfriends and family when I was younger, I still maintain that preference for speaking with another person. That human contact will continue playing a pronounced role in dealings between ABN AMRO and its clients. Simultaneously, interaction between man and machine is becoming more and more commonplace. At the bank we keep tabs on these developments so we can continue providing a healthy balance in the future. We're living in an era where people entrust chatbots with their secrets, and answer virtual psychologists' questions until they get to the bottom of things. And although my Tamagotchi simply ended up in a box after its demise, Japanese AIBO dogs are given a respectable funeral.Will we eventually see today's virtual assistant develop into your future virtual BFF? I’ll ask my Tamagotchi what it thinks. Or my girlfriends...
",15812,1,168
"169","https://www.finextra.com/newsarticle/32390/link-revises-atm-fee-plans-as-usage-falls",12,"Link revises ATM fee plans as usage falls","RETAIL BANKING,PAYMENTS,CARDS,AUTOMATED TELLER MACHINES AND NETWORK SERVICES ",1531742400,"ATM network operator Link has pulled back from a plan for a progressive ramping up of interchange fees after outrage from consumer groups over an apparent acceleration in ATM closures across the UK. 
	In January 2018, Link announced a phased 20% per cent reduction in Interchange rates over four years, from around 25p to 20p. The first five percent cut took effect on 1 July 2018 and the second is scheduled to take place on 1 January 2019. The introduction of the first set of fees earlier this month led to calls from consumer groups for regulatory intervention to halt the closure of cash machines across the UK as banks and convenience stores re-assess the commercial viability of their networks under the new charging model.But it appears that a dip in ATM usage as consumers turn away from cash, rather than political uproar, has caused a rethink at Link.A decision to cancel the third reduction, due in January 2020 and put on hold the fourth cut, due in January 2021, has been prompted by figures showing a six percent year-on-year fall in the volume of ATM transactions.John Howells, chief executive of Link says: “Many consumers are turning to alternatives to cash more quickly than expected and usage of ATMs is now dropping at sic percent per annum. Link will therefore adjust interchange to maintain free-to-use coverage in line with our commitments to the public and to our participants.”
",3712,1,169
"170","https://www.finextra.com/newsarticle/32246/uk-launches-25bn-startup-initiative",81,"UK launches £2.5bn startup initiative","START UPS,WHOLESALE BANKING,RETAIL BANKING,TRANSACTION BANKING,BREXIT,LEGAL,NON-BANK COMPETITORS,PEOPLE",1528891200,"The UK government has launched a series of initiatives designed to attract more foreign fintech experts to work for UK startups and to encourage those same startups to remain in the UK rather than uproot to an EU-based neighbouring jurisdiction. 
	The £2.5bn Patient Capital Fund has been launched to support UK companies with ""high growth potential"" and to enable them to access long-term investment. The government is also planning to open two international tech hubs in Brazil and South Africa.
In addition, the UK government has announced Startup Visa, a new visa path that proposes to streamline the application process for entrepreneurs and tech experts. It will replace the existing visa fastrack programme that was exclusively for graduates and will enable applicants to use endorsements from business sponsors or fintech accelerators as well as universities. 
The new visa plan, which is expected to launch in early 2019, was announced by home secretary Sajid Javid. ""The UK can be proud that we are a leading nation when it comes to tech and innovation but we want to do more to attract businesses to the UK and our migration system plays a key part in that,"" he said.
The initiative is also a concession to the numerous fintech figures that have called on the government to ease its hardline, post-Brexit stance on immigration, arguing that it could negatively affect the UK's ability to attract the best talent amid an ongoing battle among Europe's financial centres to become the international fintech hub of choice. 
In addition, the UK government's Tech Nation programme is launching its first talent contest, a programme designed to encourage UK fintechs to stay in the country by offering the chosen applicants free networking lunches, trips to meet potential partners in the US and tips from established fintech executives. 
The programme, which will begin in September, will be open to early-stage fintech firms that are based in the UK and can demonstrate some form of market success to a judging panel of fintech luminaries including Anne Boden, chief executive of Starling Bank. 
A lack of post-Brexit clarity has rattled the UK's fintech sector and also led other EU financial centres such as Paris, Dublin and Frankfurt to make explicit overtures to London-based startups to relocate. 
The City of London has consistently called on the UK government to do more to protect its fintech sector, calling for a digital skills visa in July 2017 and then calling for a single policy vision for fintechs in October 2017.
It remains to be seen whether the Tech Nation initiative will satisfy the City of London's demands but financial services minister John Glen was bullish in his promotion of the initiative. ""The programme will help to give some of these start-ups a boost to the next stage, and with it bring innovative new products to the market,” he said. 
 
 
",13006,0,170
"171","https://www.finextra.com/newsarticle/32238/enterprise-ireland-launches-fintech-fund",10,"Enterprise Ireland launches fintech fund","START UPS,WHOLESALE BANKING,BLOCKCHAIN,RISK & REGULATION,ARTIFICIAL INTELLIGENCE,RETAIL BANKING,PAYMENTS,TRANSACTION BANKING,BIG DATA,CLOUD,INTERNET OF THINGS,NON-BANK COMPETITORS",1528804800,"Ireland's state-owned economic development agency Enterprise Ireland has announced the launch of a €750,000 Competitive Start Fund for promising fintech startups.  
	The fund, which was announced at the agency's Future of Fintech event in Dublin, will be directed to ventures using artificial intelligence, machine learning, virtual reality, the internet of things, blockchain and the cloud.
It is not the first fintech fund to be formed by Enterprise Ireland, the first was launched in 2016, but it is the biggest so far and underlines Ireland's ambitions to develop its fintech sector.
In 2016, fintech startups sponsored by Enterprise Ireland generated more than €1bn in revenue and in 2017 Enterprise Ireland claims it was one of the largest fintech investors in terms of deal count (23). 
“With Ireland being the fourth-largest exporter of financial services in the world, developing and supporting the fintech sector is a national priority,” said Ireland’s Minister of State for Financial Services Michael D’Arcy, speaking at the Future of Fintech event. 
The fund will be a central plank of the Department of Finance's IFS2020 Action Plan, said D'Arcy referring to Ireland's five year plan for its international financial services sector. 
Applications for the fund will be received between 19 June and 3 July. 
 
",8005,0,171
"172","https://www.finextra.com/newsarticle/32115/paypal-partners-indonesian-vc-to-back-southeast-asian-fintech-startups",6,"PayPal partners Indonesian VC to back Southeast Asian fintech startups","START UPS,RETAIL BANKING",1526558400,"PayPal is extending its Singapore fintech incubator programme to other parts of Southeast Asia after getting financial backing from Indonesian VC firm Alpha JWC Ventures.  
	Launched in 2016, PayPal Incubator offers fintech startups co-working space at the firm's Singapore development centre, as well as mentorship and access to potential investors.
Since its inception, the PayPal Incubator has successfully nurtured six FinTech startups -- Axinan, Chynge, InvoiceInterchange, Jumper.ai, PolicyPal and TenX. 
The programme will now expand its horizons to Indonesia, Vietnam, the Philippines and Thailand, thanks in part to funding of up to $5 million from Alpha JWC.
Jerry Tso, general manager for PayPal Singapore Development Center, says: ""We understand mentorship and connections are key to help the startups grow and thrive, but more importantly, funding is crucial for startups to scale. We're excited to collaborate with Alpha JWC to provide access to funding for our 2018 cohort. Alpha JWC's strong track-record, deep expertise in FinTech, and their vision of investing in people, technology, and creating real impact make them an ideal partner.""
",7645,0,172
"173","https://www.finextra.com/newsarticle/31868/schroders-offers-a-home-to-fintech-startups",32,"Schroders offers a home to fintech startups","WHOLESALE BANKING,START UPS",1522065600,"Asset management house Schroders is to provide desk space alongside funding and collaboration opportunities to fintech startups as part of a global 'in-residence' programme dubbed 'Cobalt'. 
	Schroders is specifically targeting tech companies which have progressed beyond the conceptual or early-growth stage that offer fresh ideas relevant to investment management. The finance house is on the look-out for companies that can deliver a working product within a 12-month timeframe.Selected firms will benefit from direct access to appropriate business divisions within Schroders, resources and potential investment, says Graham Kellen, chief digital officer.“By collaborating with ground-breaking tech start-ups we can tackle legacy technology issues with problem-solving innovation for the benefit of our clients and our own productivity,"" he says. “In turn, the start-ups we choose to work with will also profit from our industry expertise and resources to fast-track their development.""A poll of 507 industry players conducted by State Street last year shows that digitisation remains a top priority for asset management firms in order to streamline operations, create efficiencies, and optimise performance and risk management.However, in an industry known as a sluggish adopter of new technology, firms are struggling to keep pace as the rate of change accelerates, with only 43% stating they are adapting tech quickly enough to support business growth needs.Peter Harrison, group chief executive at Schroders, comments: “The Cobalt programme demonstrates that we are a natural home for fintech start-ups and gives us direct access to a pipeline of innovators enabling us to harness tomorrow’s technology to better tackle today’s investment and industry challenges.”Schroders' efforts to embrace emerging technology startups comes just months after the 240-member strong UK Investment Association announced plans to launch a fintech accelerator to host startups with 'market-viable' technology tailored to the needs of the asset management industry.The IA accelerator, dubbed VeloCity, will welcome two cohorts a year of four to eight fintech firms and assist them in turning their technology into business-ready solutions. 
",13011,0,173
"174","https://www.finextra.com/newsarticle/31821/credit-suisse-to-pump-chf30m-into-swiss-fintech-startups",16,"Credit Suisse to pump CHF30m into Swiss fintech startups","WHOLESALE BANKING,START UPS,RETAIL BANKING",1521201600,"Credit Suisse is looking to strengthen Switzerland's position as a financial technology hub by earmarking CHF30 million ($31.7m) in venture capital for investment in local fintech startups. 
	The money will be funnelled to fintech outfits through a unit called SVC Ltd, which was set up by Credit Suisse in 2010 to provide venture capital to Swiss SMEs. So far, SVC has pumped around CHF 110 million into 44 companies from various industries but now Credit Suisse wants to target the fintech sector.To do this, it has committed the CHF30 million specifically to firms developing and commercialising digital innovations in finance. Investments will be made by a special fintech committee and will go to companies that are either domiciled in Switzerland or have a clear connection with the country. Didier Denat, chairman, SVC Ltd, says: ""The additional CHF30 million in investment capital is a clear signal of SVC Ltd.'s support for Switzerland as a fintech hub. At the same time, our commitment allows us to connect with innovative companies offering solutions that might be of interest to us as a bank or to our clients."" 
",8179,0,174
"175","https://www.finextra.com/newsarticle/31739/fintech-revolution-fizzles-as-startups-seek-engagement-with-banks",83,"Fintech revolution fizzles as startups seek engagement with banks","RETAIL BANKING,START UPS,MOBILE & ONLINE",1519732800,"Fintech firms are toning down the fighting talk that marked the beginning of the movement as the realisation dawns that they will be hard-pushed to succeed without the support of incumbent banks. That's the conclusion of Capgemini's World Fintech report which charts the 'fizzling out' of the much-hyped fintech revolution.  
	With complementary strengths, fintech startups are increasingly looking to symbiotic collaboration with the traditional financial services firms they once sought to overthrow, according to the Capgemini study. The challenge is to scale-up and create financially-viable business models. Although fintech firms have raised nearly US$110 billion since 2009, the report found that most are likely to fail if they do not build an effective partnership ecosystem.At the same time, traditional financial institutions are adopting many agile fintech customer service enhancements, while retaining strengths including risk management, infrastructure, regulatory expertise, customer trust, access to capital, and more. “With more than 75% of fintech firms identifying their primary business objective as collaborating with traditional firms, it is essential that both fintechs and traditional firms transform their business models by collaborating to drive innovation while retaining customer trust,” says Anirban Bose, head of Capgemini’s financial services global strategic business Unit. “Without an agile and committed collaboration partner, both traditional and fintech firms risk failure.” Echoing the views of a similar report released by Accenture yesterday, Capgemini found that more than 70% of fintech executives polled said their top challenges to engaging with traditional financial firms was the latter's lack of agility, while incumbents in turn perceive negative impacts on customer trust, brand, and changing the internal culture as their top challenges. Both Accenture and Capgemini recommend the establishment of a formal process for banks to chart their relationships with startups. To this end, Capgemini has launched a 'ScaleUp Certification' tool that creates a model for collaboration and mutual verification between partner organisations.
",13465,6,175
"176","https://www.finextra.com/newsarticle/31724/bnp-paribas-launches-fintech-investment-fund",54,"BNP Paribas launches fintech investment fund","RETAIL BANKING,WHOLESALE BANKING,START UPS",1519387200,"BNP Paribas has launched a new investment fund to take direct minority stakes in innovative startups that are reinventing financial services and insurance. 
	The new fund, managed by BNP Paribas Capital Partners, will also make indirect investments through Venture Capital funds whose priorities in technologies - such as AI, data, blockchain, cyber-security - geographies and topics match those of its vrious business units and divisions.BNP Paribas last year outlined plans to invest EUR3 billion in a three-year business plan to build the 'bank of the future'. It has since made a rash of strategic investments in firms at the forefront of the fintech innovation boom, such as Serena Data Venture, Viola Fintech, Ventech China, Symphony, Gambit, Caple as well as acquiring a 95% stake in French neo-bank Compte-Nickel.The establishment of the new fund sees the bank formalise the outreach programme and step up its open innovation strategy.“At BNP Paribas, we’re firmly convinced that Open Innovation is a powerful driver for the transformation that will help to build the bank of tomorrow and enable us to continue to provide our clients with high value-added products and services,” underlines Jacques d'Estais, BNP Paribas group deputy COO and head of international financial services. “This will require us to put in place innovative, complementary mechanisms. The new fund, which will give added fire-power to our investment strategy, complements the other initiatives we’ve already set in motion, including our partnership with Plug and Play, our Station F space and our Startup Engagement Kit, which was recently highlighted on the FrenchTech label.”
",18429,0,176
"177","https://www.finextra.com/newsarticle/31385/how-startups-should-approach-working-with-large-banks",35,"How startups should approach working with large banks","START UPS,BLOCKCHAIN,WHOLESALE BANKING,RETAIL BANKING",1512129600,"How can a technology startup of 30 people, service its small group of clients with a combined workforce of over one million employees, $1 trillion  in market cap and decades of legacy systems? By adopting a 'Thin Wedge' approach to innovation, says Guy Halford-Thompson, co-founder and director of enterprise blockchain company BTL Group 
	Gone are the days of companies deciding what their IT strategy will be for the next 10 years, and going to huge systems integrators, with multi billion dollar contracts to roll out static IT systems. Technology is advancing at an unprecedented pace, and in order to remain relevant, companies are having to look at new approaches to innovation. The most important factor by far, is the ability to innovate quickly.It should be no surprise to the industry that smaller companies are able to innovate faster. A smaller company, with less people, a more agile structure, and less legacy structure, is always going to be able to innovate faster than a large company with thousands of employees, decades of legacy systems, and a very rigid structure. In order to remain relevant, large companies are increasingly working with startups, many of which have existed for less than a fiscal cycle, and with a fraction of a percent of the workforce of the larger company.The disparity between startups and large companies creates friction from a number of areas. Startups are notoriously bad for understanding their own capacity, or the implications of business and technical requirements from their large clients. Startups who land a big client are blinded by the opportunity and will typically take on as much scope as possible to inflate the size of the project. Furthermore this leads to the dangerous impression that their startup is being successful - they can correctly claim that their clients keep increasing the size of the project, and therefore the potential rewards are higher, but they will quickly find themselves drowning in that success. After founder disagreements, over commitment to projects is the biggest reason that startups fail. Because of over-commitment, startups will often find themselves having to dedicate a large proportion of their team to the project, and if not careful, can find itself in a position where the success or failure of the company is intrinsically linked to the success of the project. What is an industry defining project for a startup, is likely a small side project for the larger client.The sheer number of pilots we are seeing at the moment (in particular in the blockchain space) would suggest that there is a lot of success happening. However, the sad truth is that the vast majority of projects will never make it past the pilot stage, and were doomed to fail before they even started.A pilot is a small scale preliminary study conducted in order to evaluate feasibility, time, cost, and various other criteria of a project before committing to a full scale project or change in strategy. What most companies (both large and small) fail to understand is that by far the most challenging part of a project is - to borrow a phrase from Geoffrey Moore - crossing the chasm from pilot to production. For a project to have even a remote chance of success, a significant amount of the work in the pilot has to be dedicated to how it will cross the chasm.The WhatThe Thin Wedge Approach is an innovation methodology developed at BTL to enable us to work with clients who are many thousands of times larger than us, ensuring we are able to deliver projects that can cross the chasm from pilot to production, while not letting individual projects balloon out of control. The key principle of the Thin Wedge Approach is as follows:The goal of the Thin Wedge Approach is to deliver the smallest possible product fully into production, while demonstrating how value can quickly be increased in neighbouring areas of the business.The Thin Wedge Approach achieves 2 key goals. It ensures that project scope is always manageable by the startup (allowing it to cross the chasm to production), and it reduces the risk to the startup if the project does not succeed. The latter is because, by keeping the scope limited until the product is fully launched in production, the startup does not have to invest significant resources until they know the product has succeeded, rather than tying up the majority of their workforce trying to deal with pilot scope - and drowning in their success.By applying this approach, startups are able to reduce much of the friction that is created when very large companies work with small startups, while at the same time allowing both parties to achieve their individual goals, at a much lower risk and cost.The HowCompanies do not set out with a goal to expand the scope of projects beyond what is manageable, but without specific controls in place, this often becomes the case. Most importantly, the Thin Wedge Approach needs to be applied from day one, and all participants in the project need buy into it. Critically, all parties at the table need to understand the key principles of the approach:•	A significant amount of the pilot project needs to be dedicated to crossing the chasm to production•	Smaller scope is prioritized over larger cost savings (or revenue generation)•	The pilot needs to demonstrate how, once launched, the scope can be expanded to handle additional requirements or other areas of the businessSome of these principles, in particular when it comes to prioritizing scope reduction over cost savings need to be approached carefully with the client. Importantly, a smaller scope means the project will be deployed in production faster, and therefore the cost savings, while smaller will be realized much sooner. Additionally, every incremental improvement on the project will have an immediate impact on the bottom line, rather than delaying the start of the entire project.Final NoteThe reason pilot projects exist is to provide an environment where we can fail fast, and the Thin Wedge Approach should not be confused with an attempt to salvage pilots which don't meet the technical or business goals that have been set out for them.Many of the pilots we read about today, however, are fundamentally flawed in their approach and, even if they do achieve the technical or business goals, will never succeed in crossing the chasm from pilot to production, and are at risk of dragging the associated startup down with them.The Thin Wedge Approach lays out a framework for running a pilot, with a clear goal of turning a successful pilot into a production product.
",13144,1,177
"178","https://www.finextra.com/newsarticle/32366/citrusxchange-launches-blockchain-based-supply-chain-financing-platform",11,"Citrusxchange launches blockchain-based supply chain financing platform","RETAIL BANKING,START UPS,WHOLESALE BANKING,BLOCKCHAIN,TRANSACTION BANKING,CREDIT REFERENCING AND SUPPORT,SUPPLY CHAIN FINANCE",1531224000,"Canadian startup Citrusexchange has unveiled a blockchain-based platform for supply chain and invoice financing.  
	Dubbed Kwikxchange, the online platform will let SMEs apply for loans from multiple lenders and banks. The firm is promising near-instant access to financing, with a seamless connectivity to credit agencies supporting quick onboarding and an inbuilt scoring engine calculating the forecasted business, enabling underwriters to make fast decisions.All important information such as company information, KYC documents, loan documents, and transaction data are permanently stored on the blockchain.Citrusxchange says that it is in ""advanced stages"" on contracting with banks and other finance firms around the world, and expects to launch in India, Kenya, Indonesia, and the UAE.Rammohan Prabhakar, CEO, says: ""SMEs are the backbone of global economies with a credit gap of around $2 trillion. The platform will help further boost the growth and competitiveness of SMEs globally and in turn enable them actively participate in the growing digital economy worldwide.""
",5849,1,178
